client_id,first_name,last_name,date_of_birth,gender,country,region,satisfaction_score,age,client_ref,total_properties,total_spend,avg_price,client_type_Individual,acquisition_purpose_Investment,loan_applied_Yes,referral_channel_Client,referral_channel_Website,region_encoded,country_encoded,cluster
C1221,Cynthia,Thomas,1984-05-23,F,USA,Nevada,2,42,C1221,3,1354868.93,451622.9766666666,True,True,False,False,False,25,9,2
C1222,Christopher,Taylor,1969-01-07,M,USA,Utah,4,57,C1222,3,1319349.8599999999,439783.2866666666,True,False,False,False,True,48,9,3
C1223,Sharon,Stone,1952-09-17,F,USA,Washington,4,74,C1223,3,1072582.78,357527.5933333333,True,False,False,False,True,53,9,3
C1224,Paul,Carter,1942-06-13,M,USA,New York,5,84,C1224,3,827238.27,275746.09,True,True,True,True,False,27,9,0
C1225,Larry,James,1990-11-10,M,USA,Oregon,2,36,C1225,3,1122587.7,374195.89999999997,True,False,False,False,True,37,9,3
C1226,Michael,Sanders,1989-05-01,M,USA,Utah,4,37,C1226,3,972596.1300000001,324198.71,True,False,False,False,True,48,9,3
C1227,Alexander,Reyes,1987-03-13,M,USA,Colorado,3,39,C1227,4,2151534.73,537883.6825,True,False,True,False,False,11,9,2
C1228,Joseph,Howard,1954-07-07,M,USA,California,2,72,C1228,3,1058718.77,352906.25666666665,True,False,False,False,True,8,9,0
C1229,Madison,Reyes,1994-11-02,F,UK,Scotland,1,32,C1229,3,1185126.78,395042.26,True,False,True,False,True,43,8,3
C1230,Lawrence,Parker,1985-02-18,M,USA,California,5,41,C1230,3,759973.15,253324.38333333333,True,False,False,True,False,8,9,0
C1231,Betty,Carter,1954-12-09,F,USA,California,2,72,C1231,3,859705.1699999999,286568.38999999996,True,False,False,False,False,8,9,0
C1232,Mary,Jackson,1989-09-23,F,Canada,British Columbia,3,37,C1232,4,1527373.03,381843.2575,True,False,False,False,True,5,2,1
C1233,Brian,Scott,1979-08-05,M,USA,Utah,4,47,C1233,3,936287.8,312095.93333333335,True,False,False,False,True,48,9,3
C1234,Karen,King,1957-01-20,F,USA,Colorado,1,69,C1234,4,1463190.28,365797.57,True,True,False,False,True,11,9,2
C1235,Michael,Morales,1957-05-27,M,USA,Arizona,2,69,C1235,4,1271344.1099999999,317836.02749999997,True,False,False,False,True,1,9,0
C1236,Brandon,Cook,1972-08-24,M,USA,Arizona,4,54,C1236,4,1747766.02,436941.505,True,False,True,False,True,1,9,2
C1237,Helen,Cook,1943-09-25,F,UK,Wales,4,83,C1237,3,688233.74,229411.24666666667,True,True,True,False,True,51,8,3
C1238,Joshua,Bennett,1946-04-22,M,USA,Nevada,1,80,C1238,4,1648873.57,412218.3925,True,False,True,False,False,25,9,2
C1239,Catherine,Adams,1953-02-07,F,USA,Oregon,3,73,C1239,4,1457041.08,364260.27,True,False,False,False,False,37,9,3
C1240,Gloria,Wright,1984-11-12,F,USA,Nevada,4,42,C1240,3,1018594.4400000001,339531.48000000004,True,True,True,False,True,25,9,3
C1241,Danielle,Martin,1973-08-19,F,USA,California,1,53,C1241,4,1157084.5899999999,289271.14749999996,True,False,False,False,False,8,9,0
C1242,Gerald,Collins,1961-09-22,M,USA,California,3,65,C1242,3,1055842.78,351947.5933333333,True,False,True,False,True,8,9,0
C1243,Jeffrey,Edwards,1948-10-04,M,USA,Colorado,1,78,C1243,4,1419502.04,354875.51,True,False,False,False,True,11,9,0
C1244,Joseph,Phillips,1992-06-10,M,USA,Utah,5,34,C1244,3,1438309.93,479436.6433333333,True,True,True,False,True,48,9,2
C1245,Edward,Reyes,1963-02-10,M,USA,California,3,63,C1245,3,1422519.51,474173.17,True,False,True,False,False,8,9,2
C1246,Joyce,Jackson,1943-05-10,F,Canada,Alberta,2,83,C1246,3,859984.47,286661.49,True,False,False,False,False,0,2,1
C1247,Judy,Moore,1957-04-09,F,USA,Nevada,2,69,C1247,4,1774416.3199999998,443604.07999999996,True,True,False,False,True,25,9,2
C1248,Sara,Scott,1976-07-04,F,USA,Arizona,3,50,C1248,3,786895.89,262298.63,True,False,False,False,False,1,9,0
C1249,Janet,James,1971-07-14,F,USA,California,1,55,C1249,4,1289938.6400000001,322484.66000000003,True,True,False,False,True,8,9,0
C1250,Jordan,Stewart,1950-04-19,M,USA,Nevada,5,76,C1250,3,1582661.61,527553.87,True,False,False,False,False,25,9,2
C1251,Aaron,Thompson,1975-11-01,M,USA,Texas,5,51,C1251,4,1246714.37,311678.5925,True,True,False,False,True,47,9,3
C1252,Margaret,Cook,1962-02-27,F,USA,Arizona,3,64,C1252,3,1137673.55,379224.51666666666,True,False,True,False,True,1,9,0
C1253,Jason,Flores,1991-09-24,M,USA,California,2,35,C1253,3,767162.2200000001,255720.74000000002,True,False,False,False,False,8,9,0
C1254,Ethan,Freeman,1956-04-04,M,USA,California,5,70,C1254,4,1604050.8800000001,401012.72000000003,True,False,True,False,False,8,9,2
C1255,Mark,Patterson,1999-09-15,M,USA,California,3,27,C1255,4,1105130.19,276282.5475,True,False,False,False,False,8,9,0
C1256,Triton,Co,1972-02-18,F,USA,California,4,54,C1256,3,1227293.02,409097.67333333334,False,True,False,False,False,8,9,2
C1257,Michael,Scott,1991-12-22,M,USA,California,5,35,C1257,3,850550.13,283516.71,True,False,True,False,False,8,9,0
C1258,Betty,Stone,1969-06-22,F,USA,Nevada,1,57,C1258,4,1015636.19,253909.0475,True,False,False,False,True,25,9,0
C1259,William,Edwards,1971-02-19,M,USA,California,3,55,C1259,4,1256766.51,314191.6275,True,True,True,False,False,8,9,0
C1260,Elizabeth,Ward,1992-08-24,F,USA,California,2,34,C1260,4,1633449.34,408362.335,True,False,False,False,False,8,9,2
C1261,Patrick,Kim,1976-09-03,M,USA,Utah,3,50,C1261,3,1491163.72,497054.5733333333,True,False,False,True,False,48,9,2
C1262,Dorothy,Evans,1950-11-10,F,USA,California,4,76,C1262,3,961425.37,320475.12333333335,True,True,False,False,False,8,9,0
C1263,Lawrence,Alexander,1951-11-17,M,USA,California,3,75,C1263,4,1975384.2000000002,493846.05000000005,True,True,False,False,False,8,9,2
C1264,Sarah,Garcia,1999-12-06,F,USA,California,1,27,C1264,3,1287173.46,429057.82,True,True,False,False,False,8,9,2
C1265,Gary,White,1943-03-24,M,USA,Washington,1,83,C1265,3,1070432.96,356810.98666666663,True,False,True,False,False,53,9,3
C1266,Christopher,Hughes,1952-06-20,M,UK,England,2,74,C1266,4,1204291.73,301072.9325,True,False,False,False,True,12,8,0
C1267,Dorothy,Peterson,1965-04-07,F,USA,Colorado,3,61,C1267,3,1399933.8800000001,466644.6266666667,True,False,True,False,True,11,9,2
C1268,Gloria,Green,1995-10-01,F,UK,Northern Ireland,1,31,C1268,3,968928.25,322976.0833333333,True,True,True,False,True,31,8,3
C1269,Jack,Bennett,1964-09-28,M,USA,California,5,62,C1269,3,1046535.0,348845.0,True,False,False,False,True,8,9,0
C1270,Cheryl,Ward,1978-10-18,F,USA,Texas,4,48,C1270,3,1310435.53,436811.8433333333,True,False,False,False,False,47,9,3
C1271,Noah,Anderson,1992-09-10,M,USA,California,2,34,C1271,4,1296911.85,324227.9625,True,False,True,False,False,8,9,0
C1272,Ryan,Collins,1941-05-13,M,France,Occitanie,1,85,C1272,3,778830.7999999999,259610.26666666663,True,False,True,False,True,34,4,1
C1273,Gerald,Jordan,1968-05-13,M,Canada,Alberta,5,58,C1273,3,1462080.32,487360.1066666667,True,False,False,False,True,0,2,1
C1274,Linda,Jones,1979-07-09,F,USA,California,1,47,C1274,3,1038831.8500000001,346277.2833333334,True,True,True,False,True,8,9,0
C1275,Jessica,Roberts,1969-02-26,F,USA,Georgia,1,57,C1275,4,1737593.0,434398.25,True,True,False,False,True,15,9,2
C1276,Arthur,Griffin,1940-03-09,M,Australia,Victoria,1,86,C1276,3,1635917.97,545305.99,True,False,True,False,False,49,0,1
C1277,Lauren,Griffin,1981-04-01,F,USA,California,2,45,C1277,3,1270250.68,423416.8933333333,True,True,False,False,False,8,9,2
C1278,Arthur,Griffin,1997-07-25,M,USA,Utah,4,29,C1278,3,685587.81,228529.27000000002,True,False,False,False,True,48,9,3
C1279,Peter,Martin,1943-10-12,M,USA,California,4,83,C1279,3,1278123.59,426041.1966666667,True,False,True,False,True,8,9,2
C1280,Jacob,Bennett,1953-09-19,M,USA,Texas,2,73,C1280,3,1295836.68,431945.56,True,False,True,False,True,47,9,3
C1281,Deborah,Edwards,1998-06-12,F,Canada,Manitoba,2,28,C1281,3,889312.14,296437.38,True,True,True,False,True,22,2,1
C1282,Ashley,Taylor,1996-05-18,F,USA,Colorado,3,30,C1282,4,1302998.6,325749.65,True,True,True,False,False,11,9,0
C1283,Janice,Collins,1945-11-08,F,USA,New York,3,81,C1283,4,1479050.94,369762.735,True,False,False,False,False,27,9,2
C1284,Patrick,Bennett,1955-10-16,M,USA,California,2,71,C1284,4,1443865.51,360966.3775,True,False,False,False,True,8,9,2
C1285,Steven,Cox,1954-03-02,M,USA,Utah,4,72,C1285,3,1609592.58,536530.86,True,False,True,False,True,48,9,2
C1286,Stephen,Evans,1963-07-10,M,USA,California,5,63,C1286,3,1203306.91,401102.3033333333,True,False,False,False,False,8,9,2
C1287,Diane,Hughes,1998-04-07,F,USA,California,4,28,C1287,3,843581.37,281193.79,True,True,False,False,True,8,9,0
C1288,Sean,Cooper,1941-01-20,M,Belgium,Wallonia,3,85,C1288,3,971136.6900000001,323712.23000000004,True,False,False,False,False,52,1,1
C1289,Samuel,Freeman,1973-07-26,M,Mexico,Jalisco,1,53,C1289,4,1076161.8599999999,269040.46499999997,True,True,True,False,False,19,6,0
C1290,Teresa,Long,1973-10-24,F,USA,Washington,3,53,C1290,4,1332432.9100000001,333108.22750000004,True,False,True,False,True,53,9,3
C1291,Paul,Johnson,1983-11-09,M,USA,California,5,43,C1291,3,1123403.46,374467.82,True,True,True,False,True,8,9,2
C1292,Jordan,Evans,1977-05-22,M,USA,Texas,5,49,C1292,4,1099365.94,274841.485,True,True,True,False,True,47,9,3
C1293,Anna,Wright,1972-08-01,F,USA,California,1,54,C1293,4,1853570.08,463392.52,True,False,False,False,False,8,9,2
C1294,Henry,Davis,1963-02-09,M,Canada,Ontario,3,63,C1294,3,1220533.28,406844.4266666667,True,True,True,False,False,36,2,1
C1295,Anna,Bryant,1992-04-21,F,USA,California,1,34,C1295,4,1478836.57,369709.1425,True,True,True,False,True,8,9,2
C1296,Keith,Hughes,1963-06-02,M,USA,Virginia,1,63,C1296,3,1025127.71,341709.23666666663,True,False,False,False,True,50,9,3
C1297,Vertex,Co,1983-09-06,M,Germany,Berlin,5,43,C1297,3,1169866.19,389955.39666666667,False,False,False,False,True,4,5,1
C1298,Margaret,Taylor,1968-08-04,F,USA,California,2,58,C1298,4,1571360.11,392840.0275,True,False,False,False,False,8,9,2
C1299,Karen,James,1944-05-05,F,USA,California,3,82,C1299,3,1296600.42,432200.13999999996,True,True,False,False,True,8,9,2
C1300,Judith,Collins,1961-01-06,F,USA,California,2,65,C1300,3,1428770.88,476256.95999999996,True,False,False,False,True,8,9,2
C1301,Benjamin,Hayes,1955-12-17,M,USA,Virginia,2,71,C1301,3,742139.88,247379.96,True,False,False,False,False,50,9,3
C1302,Jerry,Anderson,1996-04-19,M,USA,Arizona,5,30,C1302,4,1709532.6,427383.15,True,True,False,False,True,1,9,2
C1303,Christian,Miller,1962-08-22,M,USA,Arizona,3,64,C1303,3,979418.98,326472.99333333335,True,False,True,False,True,1,9,0
C1304,Angela,Cook,1985-06-08,F,USA,California,1,41,C1304,3,965747.81,321915.9366666667,True,True,False,False,True,8,9,0
C1305,Catherine,Anderson,1978-09-17,F,USA,Georgia,4,48,C1305,4,1034190.9,258547.725,True,False,False,False,True,15,9,0
C1306,Kathleen,Morales,1948-03-18,F,USA,Washington,5,78,C1306,3,967094.76,322364.92,True,False,False,False,True,53,9,3
C1307,Rachel,Rogers,1993-02-14,F,USA,Colorado,5,33,C1307,3,920439.02,306813.00666666665,True,False,False,False,False,11,9,0
C1308,Timothy,Sanders,2000-03-04,M,USA,California,5,26,C1308,4,1363559.13,340889.7825,True,True,False,False,False,8,9,2
C1309,David,Reyes,1999-12-06,M,USA,California,5,27,C1309,3,1460171.4100000001,486723.8033333334,True,False,False,False,True,8,9,2
C1310,Ann,Roberts,1955-05-04,F,USA,New York,5,71,C1310,4,1244334.1400000001,311083.53500000003,True,False,False,False,False,27,9,3
C1311,Christopher,Ward,1940-08-14,M,UK,England,4,86,C1311,3,1352275.6400000001,450758.5466666667,True,False,True,True,False,12,8,2
C1312,Timothy,Stone,1942-09-03,M,USA,New York,5,84,C1312,3,786877.06,262292.35333333333,True,False,False,False,True,27,9,0
C1313,Heather,Reed,1972-03-17,F,Australia,Western Australia,3,54,C1313,3,997579.61,332526.5366666667,True,True,False,False,True,54,0,1
C1314,Rachel,Miller,1964-09-17,F,USA,Arizona,3,62,C1314,3,803329.23,267776.41,True,False,False,False,True,1,9,0
C1315,Joshua,Garcia,1948-12-24,M,USA,Colorado,3,78,C1315,3,1066308.48,355436.16,True,False,False,False,False,11,9,0
C1316,Emma,King,1993-05-09,F,USA,Colorado,2,33,C1316,4,1238162.97,309540.7425,True,False,True,False,True,11,9,0
C1317,Atlas,Co,1973-11-27,M,USA,Utah,2,53,C1317,3,1315200.12,438400.04000000004,False,False,True,False,True,48,9,3
C1318,William,Montgomery,1943-01-18,M,USA,Texas,1,83,C1318,4,1423923.98,355980.995,True,False,False,False,True,47,9,3
C1319,Grace,James,1954-08-17,F,USA,Florida,3,72,C1319,4,1424704.13,356176.0325,True,False,True,True,False,14,9,2
C1320,Peter,Reyes,1969-05-03,M,USA,California,1,57,C1320,3,1077693.04,359231.01333333337,True,True,False,False,True,8,9,0
C1321,Christopher,Reed,1990-09-11,M,USA,Colorado,5,36,C1321,3,787847.37,262615.79,True,True,False,True,False,11,9,0
C1322,Barbara,Reyes,1994-12-26,F,USA,California,5,32,C1322,3,1094026.3399999999,364675.4466666666,True,False,False,False,False,8,9,0
C1323,Nicholas,Moore,1963-07-28,M,USA,Utah,3,63,C1323,4,1180654.6,295163.65,True,False,False,False,True,48,9,3
C1324,Carl,Edwards,1992-04-21,M,USA,Arizona,2,34,C1324,3,1323306.51,441102.17,True,True,True,False,False,1,9,2
C1325,George,Jones,1974-12-09,M,Canada,Alberta,5,52,C1325,4,1380292.56,345073.14,True,False,True,False,False,0,2,1
C1326,Brandon,Mitchell,1944-05-22,M,USA,Colorado,4,82,C1326,4,1489578.01,372394.5025,True,True,False,False,True,11,9,2
C1327,Betty,Carter,1993-05-14,F,USA,California,4,33,C1327,3,664017.81,221339.27000000002,True,False,True,False,True,8,9,0
C1328,Sandra,Cooper,1956-07-23,F,USA,Washington,4,70,C1328,4,1337283.29,334320.8225,True,False,False,False,True,53,9,3
C1329,Scott,Parker,1968-04-28,M,USA,California,3,58,C1329,3,1041797.56,347265.85333333333,True,True,True,False,False,8,9,0
C1330,Kelly,James,1975-05-02,F,USA,Colorado,2,51,C1330,4,835096.87,208774.2175,True,True,False,False,False,11,9,0
C1331,Christina,Bennett,1986-10-06,F,USA,California,1,40,C1331,3,1047958.11,349319.37,True,True,False,False,False,8,9,0
C1332,Michael,Howard,1995-12-11,M,USA,Washington,5,31,C1332,3,1227353.63,409117.87666666665,True,True,True,False,False,53,9,3
C1333,Jack,Hansen,1988-03-27,M,USA,Nevada,2,38,C1333,4,1364310.45,341077.6125,True,True,True,False,True,25,9,0
C1334,Victoria,Nelson,1965-12-08,F,USA,California,5,61,C1334,4,1906641.78,476660.445,True,False,True,False,False,8,9,2
C1335,Elizabeth,Hall,1982-05-01,F,USA,Oregon,2,44,C1335,3,1001510.5800000001,333836.86000000004,True,True,True,False,True,37,9,3
C1336,Joyce,Thompson,1948-12-09,F,USA,California,5,78,C1336,4,1371591.4,342897.85,True,False,False,True,False,8,9,2
C1337,Jennifer,Johnson,1953-09-20,F,USA,California,5,73,C1337,4,1310989.71,327747.4275,True,True,False,False,True,8,9,0
C1338,Christine,James,1968-12-01,F,USA,California,2,58,C1338,3,1096818.64,365606.2133333333,True,False,True,False,True,8,9,0
C1339,Rexon,Co,1961-02-24,M,USA,Nevada,4,65,C1339,4,1532340.63,383085.1575,False,False,True,False,True,25,9,2
C1340,Forsyte,Co,1988-12-05,M,USA,Colorado,5,38,C1340,4,1746049.93,436512.4825,False,False,False,False,True,11,9,2
C1341,Julie,Cox,1952-09-23,F,USA,Colorado,5,74,C1341,3,756694.8300000001,252231.61000000002,True,False,True,False,True,11,9,0
C1342,Maria,Griffin,1964-02-21,F,USA,California,1,62,C1342,3,922722.19,307574.0633333333,True,False,True,False,False,8,9,0
C1343,Megan,Turner,1995-03-13,F,Canada,Ontario,5,31,C1343,3,1005148.6399999999,335049.54666666663,True,False,False,False,False,36,2,1
C1344,Carl,Phillips,1974-05-24,M,USA,Florida,1,52,C1344,4,1319490.92,329872.73,True,False,False,False,False,14,9,0
C1345,Mary,Parker,1956-04-25,F,USA,Texas,5,70,C1345,3,942467.41,314155.80333333334,True,False,False,False,True,47,9,3
C1346,Triton,Co,1987-03-18,F,USA,Colorado,4,39,C1346,3,1037623.3900000001,345874.4633333334,False,True,False,False,False,11,9,0
C1347,Mark,James,1956-02-13,M,USA,Washington,2,70,C1347,3,1001705.48,333901.82666666666,True,False,False,True,False,53,9,3
C1348,Peter,Harris,1998-07-16,M,USA,Oregon,4,28,C1348,3,1021309.9299999999,340436.6433333333,True,False,True,True,False,37,9,3
C1349,Joyce,Johnson,1982-02-14,F,USA,Virginia,3,44,C1349,3,773186.34,257728.78,True,True,False,False,True,50,9,3
C1350,Julia,King,1991-05-17,F,Germany,Hamburg,5,35,C1350,4,743296.88,185824.22,True,False,False,False,True,16,5,0
C1351,Judith,Long,1987-06-24,F,Australia,South Australia,2,39,C1351,4,1400457.41,350114.3525,True,False,False,True,False,44,0,1
C1352,Benjamin,Gray,1989-03-16,M,USA,California,2,37,C1352,3,1535963.18,511987.7266666666,True,False,True,False,False,8,9,2
C1353,Debra,Jackson,1997-10-15,F,Canada,Alberta,1,29,C1353,3,532598.24,177532.74666666667,True,False,False,False,False,0,2,1
C1354,Patrick,Johnson,1941-04-09,M,USA,Florida,5,85,C1354,3,1545799.94,515266.64666666667,True,False,False,False,True,14,9,2
C1355,Shirley,Owens,1966-11-22,F,USA,California,2,60,C1355,3,1245446.7799999998,415148.9266666666,True,True,True,True,False,8,9,2
C1356,Jonathan,Morales,1994-03-26,M,USA,Oregon,4,32,C1356,3,1490237.62,496745.87333333335,True,True,False,False,False,37,9,2
C1357,Danielle,Patterson,1987-03-01,F,USA,California,5,39,C1357,3,1077383.54,359127.8466666667,True,False,True,False,True,8,9,0
C1358,Gregory,Taylor,1943-01-05,M,USA,Texas,4,83,C1358,3,965180.83,321726.9433333333,True,False,False,False,False,47,9,3
C1359,Gary,Owens,1975-07-25,M,USA,Virginia,3,51,C1359,4,1381335.3,345333.825,True,False,False,False,False,50,9,3
C1360,Billy,Nelson,1990-11-27,M,USA,Virginia,4,36,C1360,3,1001006.54,333668.8466666667,True,False,False,False,False,50,9,3
C1361,Ashley,Owens,1943-07-21,F,USA,California,3,83,C1361,4,1529260.3,382315.075,True,False,False,True,False,8,9,2
C1362,Laura,Jordan,1965-04-13,F,USA,California,1,61,C1362,4,993131.84,248282.96,True,True,True,False,False,8,9,0
C1363,James,Stone,1981-06-04,M,USA,Georgia,5,45,C1363,4,1109919.3599999999,277479.83999999997,True,False,True,False,False,15,9,0
C1364,Andrea,Watson,1998-12-23,F,USA,California,1,28,C1364,4,1201578.93,300394.7325,True,True,False,False,True,8,9,0
C1365,Tiffany,Sanders,1969-03-16,F,Belgium,Brussels,5,57,C1365,4,1443894.02,360973.505,True,True,True,False,True,7,1,1
C1366,George,Thompson,1995-07-27,M,USA,California,1,31,C1366,3,1488525.13,496175.0433333333,True,False,False,False,True,8,9,2
C1367,Stephanie,Jordan,1953-01-11,F,Germany,Berlin,2,73,C1367,3,1035889.5,345296.5,True,False,False,True,False,4,5,0
C1368,Jose,Gray,1947-11-22,M,USA,California,5,79,C1368,4,1378979.49,344744.8725,True,False,True,True,False,8,9,2
C1369,Peter,Garcia,1983-10-07,M,France,Brittany,4,43,C1369,4,1615394.12,403848.53,True,False,True,False,False,6,4,2
C1370,Frank,Evans,1965-06-04,M,USA,Colorado,1,61,C1370,4,834659.23,208664.8075,True,True,False,False,False,11,9,0
C1371,Timothy,Thomas,1989-06-19,M,UK,England,2,37,C1371,4,1036681.19,259170.2975,True,False,True,False,True,12,8,0
C1372,Lisa,Turner,1981-11-21,F,USA,Washington,2,45,C1372,3,874872.8,291624.26666666666,True,True,False,False,True,53,9,3
C1373,Melissa,Evans,1992-10-11,F,USA,California,3,34,C1373,3,1275663.27,425221.09,True,False,True,False,True,8,9,2
C1374,Quasar,Co,1990-01-25,M,France,Ile-de-France,3,36,C1374,3,1230590.28,410196.76,False,False,True,False,False,18,4,1
C1375,Carolyn,Flores,1972-11-22,F,USA,California,4,54,C1375,4,1097182.3900000001,274295.59750000003,True,True,True,False,False,8,9,0
C1376,Carolyn,Edwards,1987-06-23,F,USA,Arizona,3,39,C1376,3,1272387.2999999998,424129.0999999999,True,True,True,False,False,1,9,2
C1377,Laura,Long,1984-01-04,F,USA,Utah,2,42,C1377,3,828441.4099999999,276147.13666666666,True,True,False,False,True,48,9,3
C1378,Maria,Morales,1976-11-19,F,USA,California,1,50,C1378,3,1399739.87,466579.9566666667,True,True,False,False,True,8,9,2
C1379,Kevin,Gray,1970-06-11,M,UK,Scotland,2,56,C1379,3,827767.69,275922.5633333333,True,False,False,False,True,43,8,3
C1380,Michael,Hughes,1949-10-15,M,Canada,Alberta,4,77,C1380,3,1012542.1799999999,337514.06,True,True,False,False,True,0,2,1
C1381,Eric,Cox,1962-06-16,M,Germany,Hesse,3,64,C1381,3,1082639.9100000001,360879.97000000003,True,False,True,False,True,17,5,1
C1382,Adam,James,1951-05-19,M,USA,Oregon,2,75,C1382,4,1176910.13,294227.5325,True,False,False,False,True,37,9,3
C1383,Noah,Moore,1992-11-11,M,USA,California,2,34,C1383,3,864768.8300000001,288256.2766666667,True,False,False,False,False,8,9,0
C1384,Mary,Young,1988-03-10,F,USA,California,2,38,C1384,3,905480.04,301826.68,True,False,True,False,False,8,9,0
C1385,Kenneth,Owens,1946-06-01,M,USA,California,1,80,C1385,3,1182983.03,394327.6766666667,True,False,False,False,False,8,9,0
C1386,Harold,Howard,1947-08-23,M,USA,Washington,4,79,C1386,3,1284366.78,428122.26,True,False,True,False,True,53,9,3
C1387,Jose,Reed,1943-05-27,M,Germany,Hamburg,4,83,C1387,3,804550.47,268183.49,True,True,False,False,True,16,5,0
C1388,Hannah,Stone,1999-04-20,F,USA,Washington,3,27,C1388,3,1183031.06,394343.6866666667,True,False,False,False,True,53,9,3
C1389,Jordan,Montgomery,1952-07-03,M,UK,Scotland,2,74,C1389,4,1742522.83,435630.7075,True,False,False,False,True,43,8,2
C1390,Lauren,Thomas,1979-07-21,F,USA,Nevada,3,47,C1390,3,906492.19,302164.0633333333,True,False,False,False,True,25,9,0
C1391,Barbara,Campbell,1974-03-06,F,USA,Utah,1,52,C1391,4,1579627.98,394906.995,True,False,False,False,True,48,9,3
